==============================================
HEADER ANALYSIS
==============================================

Total Statements : 6871
Unique Headers   : 1607

==============================================
HEADER FREQUENCY
==============================================

    1    BATCH NUMBER
    1    BECOSTAR DROPS 15ML
    1    BENFICA TAB
    1    BETWEEN
    1    BILAZO 40MG
    1    BILL DIS
    1    BILLQTY
    1    BILLREF
    1    BILLTYPE
    1    BONTRIX                    1*10
    1    BOX
    1    BOXPACK
    1    BRBSC QT
    1    BRITAM 100 SR
    1    BRITAM 100MG TAB
    1    BRITAM 50
    1    BRITAM 50MG
    1    C_CITY
    1    C_MOBILE
    1    C_PHONE_1
    1    C_PHONE_2
    1    C_PIN
    1    C.BALANCE
    1    CARBANERVE  600
    1    CARBANERVE 600MG TAB 10`S
    1    CATEGORY
    1    CGSTRS
    1    CHAL
    1    CHALLAN DATE
    1    CHALLAN NO
    1    CHEMIST NAME
    1    CITIZAC  INJ
    1    CITIZAC INJ 4ML            1*4ML
    1    CL_STOCK
    1    CL-BAL
    1    CL. QNTY.
    1    CL.QNT.
    1    CL.QTY
    1    CLAIM
    1    CLBAL(VAL)
    1    CLOS_QTY
    1    CLOS_VALUE
    1    CLOSESTK
    1    CLOSING AMOUNT(PTR)
    1    CLS
    1    CLS VAL
    1    CLS.STK
    1    CLSTOCKVALUE
    1    CLSVAL
    1    CLUSTER
    1    COMCODE
    1    COMP SHORT NAME
    1    COMPANY WISE STOCK SALES REPORT FROM 01/07/2026 TO 31/07/2026
    1    COMPANY_NAME
    1    COMPCODE
    1    COMPNAY NAME
    1    CONTAINS
    1    COUNTER CUSTOMER
    1    CRESTK
    1    CST
    1    CST%
    1    CSTAMT
    1    CUR.STOCK
    1    CUST.CODE
    1    CUSTOMER :BALAJI AGENCIES
    1    CUSTOMER :GANESH DRUG HOUSE
    1    CUSTOMERNAME
    1    CYCLONOX 100MG
    1    DAMAGE
    1    DBSTK
    1    DESAI PHARMA DISTRIBUTORS PVT. LTD,(MR-NEW-LOC) MUMBAI
    1    DESCRIPTION
    1    DIFF AMT
    1    DISC %
    1    DISCVALUE
    1    DOWNLOAD:
    1    DR.SARAN MOHAN.MBBS.
    1    DROUTE
    1    DS
    1    DSTK
    1    EASTERN AGENCIES HEALTHCARE PVT. LTD. (MR-BOM-AND)
    1    EBERNET CREAM 15GMS
    1    EBERNET CREAM 60GM
    1    EDB
    1    EX3M
    1    EX6M
    1    EXP_STKDT
    1    EXP.
    1    EXP3MV
    1    EXP4
    1    EXP6MV
    1    EXPACK
    1    EXPIRY VALUE
    1    F_RE
    1    FAMT
    1    FER26
    1    FERIZAC IV 5ML             5ML
    1    FERIZAC TAB
    1    FQNTY
    1    FR.VALUE
    1    FREE QTY UNIT
    1    FREE QUANTITY
    1    FREE VALUE(MRP)
    1    FREE VALUE(PRATE)
    1    FREE_I
    1    FREE/RPL
    1    FREESALES
    1    FROM 01/07/2026
    1    G.R.
    1    GCCESS%
    1    GCCESSAMT
    1    GOODS
    1    GOODS VALUE.
    1    GREV
    1    GRN QTY
    1    GROSS AMT
    1    GSTR TYPE
    1    HMB MAX SACHET 3GM
    1    HO80966
    1    HOSPITAL
    1    HSN_SAC CODE
    1    HSN/SAC
    1    IBFLUX 200ML       1
    1    IBGLOW SKIN LIGHTE 1*20GM
    1    ID %
    1    ID AMT
    1    IGST%
    1    IGSTAMT
    1    INST.
    1    INTERNAL TRANSFER CR
    1    INTERNAL TRANSFER DB
    1    INV.NO.
    1    INVNO WITH PREFIX
    1    INVOICE NO
    1    INVOICE NUMBER
    1    INWARDS
    1    ISS_QTY
    1    ISS_VALUE
    1    ITEM DIS 1
    1    ITEM REMARKS
    1    ITEM_NAME
    1    ITEMNO
    1    JUL AMT
    1    JUL QTY
    1    JUL SCM
    1    JULY OPENING STOCK
    1    JUNE SALES
    1    K R.MEDICALS
    1    K.R.MEDICALS
    1    KANMANI MEDICALS   (THIRUVA
    1    KHARGHAR
    1    KMA002880
    1    KMA002930
    1    KMA003105
    1    KP004905
    1    LA-MATISSE SHAMPOO     1X150
    1    LACOVE 200
    1    LANDMARK
    1    LAST MONTH SALES
    1    LASTPURC
    1    LATESTSALESRATE
    1    LBT/LOC AMT
    1    LBT/LOC%
    1    LIFE CARE HOSPITAL
    1    LINUX
    1    LIPOSERIN CAPS
    1    LM
    1    LOCA
    1    LOCN
    1    LOOSE
    1    LSQ
    1    MAHESH VISHWAKARMA
    1    MANUAL CR
    1    MANUAL DEBIT
    1    MANUFACTURER
    1    MANUFACTURINGCO
    1    MARKETER
    1    MASSH PHARMACY OPD (A UNIT OF MINIMAL ACCESS SMART SURGERY HOSPITALS PRIVATE LIMITED)
    1    MCODE
    1    MEDCART (PITAMPURA)
    1    METIS G1                   10
    1    METIS G2
    1    METRO MEDICAL SERVICES LIMITED (PREET VIHAR)
    1    METRO PHARMACY (A UNIT OF N C HEALTHCARE PVT LTD) PREET VIHAR
    1    MFGDATE
    1    MFR.
    1    MIT
    1    MR:
    1    MSR
    1    MSR     PRICE
    1    MTD QTY
    1    NAME OF PARTY
    1    NEAR  EXPIRY
    1    NET AMOUNT.
    1    NET SALE
    1    NET SEC
    1    NETSALESVALUE
    1    NICK
    1    NIL
    1    NILA PHARMACY
    1    NONMOOVEQTY
    1    NONMOVE4
    1    NONSALABLEQTY
    1    NRV
    1    NRVAMT
    1    NSR
    1    O.BALANCE
    1    OC AMT
    1    OCTROI%
    1    OCTROIAMT
    1    OP_STOCK
    1    OP_VALUE
    1    OP-BAL
    1    OP-ST.
    1    OP. AMT.
    1    OP. BAL. QTY.
    1    OP.BAL.
    1    OP.BAL.QTY
    1    OP.QNT.
    1    OP.VALUE
    1    OPENING BALANCE
    1    OPENING QUANTITY
    1    OPENINGSTOCKVALUE BT
    1    OPENSTK
    1    OPENVAL
    1    OPNG
    1    OPSTOCKVALUE
    1    ORDER NO
    1    ORDER QTY.
    1    OTHER QTY
    1    OUTWARDS
    1    OVERALL PACK(Q)
    1    P
    1    P-CODE
    1    P.FREE
    1    P.RATE
    1    P.RET
    1    P.RET.QTY
    1    P/R
    1    PAC
    1    PACK SIZE
    1    PACKFOAM
    1    PACKING.
    1    PACKING(PER BOX)
    1    PAGE 1 OF 1
    1    PARK PHARMACY AGRA
    1    PARK PHARMACY FARIDABAD
    1    PARK PHARMACY MOHALI
    1    PARK PHARMACY MOHALI (OPD)
    1    PARTY REFERBY
    1    PARTY/PRODUCT NAME
    1    PBARCODE
    1    PCATEGORY
    1    PEDATE
    1    PENO
    1    PHAMILYMED PRIVATE LIMITED (WS)
    1    PLUS DISTRIBUTION PRIVATE LIMITED (MANGOLPURI)
    1    PLUS DISTRIBUTION PRIVATE LIMITED JAIPUR
    1    PM
    1    POSTING ACCOUNT
    1    PREFIX
    1    PRICE/DISC. REFERBY
    1    PRN
    1    PRODFOAM
    1    PRODMRP
    1    PRODUCT NA
    1    PRODUCT NAME.
    1    PRODUCTCODE
    1    PRODUCTTYPE
    1    PU.RET
    1    PUR-QNTY
    1    PUR. FQTY
    1    PUR. RET. FQTY
    1    PUR. RET. QTY
    1    PUR.BILLDT
    1    PUR.BILLNO
    1    PUR.CSVNO
    1    PUR.QNT.
    1    PURCH.QTY
    1    PURCH.VALUE
    1    PURCHASE SCH
    1    PURCHASEVALUE BT
    1    PURSTK
    1    PURVAL
    1    QNTY
    1    QTY VALUE(MRP)
    1    QTY VALUE(PRATE)
    1    QTY WITHOUT REPLCMENT
    1    QTY. IN
    1    QTY. OUT
    1    QTY×RATE
    1    RATE M.EXP
    1    RCPT
    1    RCPTFREE
    1    RCT
    1    RCT VAL
    1    RDL 20MG TAB
    1    RDL 5MG TAB 10S
    1    RDL C20 CAPS
    1    RDL F  TAB
    1    RDL F TAB
    1    RDL GOLD 10
    1    RDL GOLD 10 CAP            10CAP
    1    RDL GOLD 20 CAPS
    1    RDL-C5
    1    RDL-GOLD 10MG CAP 10S
    1    REASON
    1    REC_QTY
    1    REC_VALUE
    1    RECEIVED QTY
    1    RECEIVED QUANTITY
    1    RECPT
    1    RECPTS
    1    REF. NO.
    1    REFER BY
    1    REMARK
    1    REORDER
    1    REORDER QTY
    1    REORDER VALUE
    1    RETAILOUTLETID
    1    RETFROMCUSTOMER VALUE
    1    RETURNTOCOMPANY VALUE
    1    RF-QNTY
    1    RT-QNTY
    1    S.FREE
    1    S.RET.QTY
    1    S.RTN
    1    S/R
    1    S/R FREE
    1    S/R QTY
    1    SAKINAKA
    1    SALE FQTY
    1    SALE QTY 1
    1    SALE QTY 2
    1    SALE REPORT PARTY +ITEM WISE FROM 01/07/2026 TO 31/07/2026
    1    SALE RET.
    1    SALE RET. FQTY
    1    SALE RET. QTY
    1    SALE-QNTY
    1    SALE(VAL)
    1    SALEAMT
    1    SALEREPLACEMENT
    1    SALES FREE TYPE
    1    SALES MAN
    1    SALES QTY
    1    SALES QTY(WITHOUT BONUS)
    1    SALES QUANTITY
    1    SALES RET.
    1    SALESTK
    1    SANG
    1    SCH DISC
    1    SCHDISC
    1    SCHEME QTY
    1    SCHEME SALE QUANTITY
    1    SCHEMEQTY
    1    SCHEMEVAL
    1    SCHPER
    1    SCQ
    1    SD AMT
    1    SERLINUX TAB
    1    SGSTRS
    1    SHELF
    1    SHREE SIMBA CHEMIST (DS), BHANDUP
    1    SI
    1    SIVAL
    1    SL VALUE
    1    SL.QNT.
    1    SL.VALUE
    1    SLS
    1    SLS VAL
    1    SMANNAME
    1    SPUR RET
    1    SRA03-AAR KAY & COMPANY.
    1    SRET
    1    SRI GANGANAGAR
    1    SRN
    1    ST120
    1    STATE NAME
    1    STERIGLU PLUS SACH 5GM
    1    STKIN.QTY
    1    STKOUT
    1    STOCK    P/R
    1    STOCK AMOUNT(PUR. RATE)
    1    STOCK T/F
    1    STORE
    1    SUMMARY
    1    SVP006634
    1    SVP007849
    1    SVP007938
    1    TAB 15                    1*15
    1    TADASURE 5MG
    1    TAX RATE
    1    TAXFORM
    1    TAXFREE
    1    TCP
    1    TERRITORY
    1    THERAPEUTIC
    1    TNPR
    1    TNSR
    1    TO 31/07/2026
    1    TOT.VALUE
    1    TOTAL     QTY.
    1    TOTAL AMT
    1    TOTAL ORDER VALUE
    1    TOTAL PURCHASE QUANTITY
    1    TOTAL PURCHASE RETURN QUANTITY
    1    TOTAL SALE QUANTITY
    1    TOTAL SALE RETURN QUANTITY
    1    TOTAL SCM
    1    TOTAL STOCK
    1    TRANSFER IN QUANTITY
    1    TRANSFER IN VALUE
    1    TRANSFER OUT QUANTITY
    1    TRANSFER OUT VALUE
    1    TRFIN
    1    TRI
    1    TRIEXER 1 KIT
    1    TRR
    1    TT/AT%
    1    TT/ATAMT
    1    TVMA
    1    UCSTK
    1    USER
    1    VALUE(MRP)
    1    VALUE(PRATE)
    1    VATAMT
    1    VENDOR
    1    VENLITE CZ 100
    1    VENLITE OD 100MG
    1    VERTIREST OD 48MG
    1    VERTIREST-16
    1    VNO
    1    VOF
    1    VOM
    1    VORTICA 5MG TAB
    1    VOUCHERTYPE
    1    VSAMT
    1    VSP
    1    VYSOV 50MG TAB             14'S
    1    VYSOV D 100/10MG
    1    VYSOV XR 100
    1    VYSOV-M-50-500
    1    WEB REP
    1    XIGNICAR 200MG
    1    YOU HAVE TO ENTER THE DATA FOR ALL PRODUCTS AND IF THE VALUES ARE ZERO  ENTER 0.
